CustomerID,CustomerName,Email,Phone,City,State,Region,Segment,SignupDate,CustomerLifetimeValue,PurchaseCount,AverageOrderValue
4892,Kaitlin Weiss,sarahsparks@example.com,30926760886801,Allenshire,South Carolina,Southeast,Small Business,2023-08-07,8069.960000000001,5,1613.9920000000002
4893,Andrea Wright,nvaughn@example.net,5864287956,New Ashley,Michigan,Southwest,Small Business,2023-07-14,12966.52,8,1620.815
4894,Brandi Guerrero,caitlin22@example.com,3994811944,Steventown,Nevada,Southwest,Consumer,2024-07-05,14393.12,11,1308.4654545454546
4895,Christopher Gomez,rroberts@example.net,73678924452678,Lake Lori,Iowa,Northeast,Corporate,2022-04-09,34458.6,11,3132.6
4896,George Thompson,carlos88@example.org,6529490439,New Angela,Ohio,West,Corporate,2022-09-14,13029.220000000001,6,2171.536666666667
4897,Heather Porter,lnorman@example.net,001298201481372932,Taylorborough,New Hampshire,Southeast,Consumer,2026-07-03,12996.3,10,1299.6299999999999
4898,Amanda Decker,gonzalezjillian@example.net,2676343518,Zacharyview,Delaware,Northeast,Corporate,2024-02-01,11572.72,6,1928.7866666666666
4899,Jessica Stewart,austincontreras@example.com,12196222688,Aaronmouth,Missouri,Midwest,Small Business,2025-05-27,17583.82,12,1465.3183333333334
4900,Deborah White,crystal92@example.org,3586666443,New Codymouth,Washington,Midwest,Small Business,2021-08-29,4508.39,5,901.6780000000001
4901,Sean Bennett,oramirez@example.com,87276829337240,Christinafort,Florida,Southwest,Corporate,2024-04-12,23939.22,9,2659.9133333333334
4902,Angelica Thompson,brittanykelly@example.org,17096883797,Ginatown,Rhode Island,Southeast,Small Business,2023-10-13,14679.25,10,1467.925
4903,Amanda Walsh,robertjohnson@example.org,001744592004357392,Schneiderborough,Pennsylvania,West,Corporate,2022-04-29,22602.25,11,2054.75
4904,Jeffrey Kelley,amanda34@example.net,0013486413529664,Fordville,Connecticut,Northeast,Consumer,2026-06-25,10335.880000000001,8,1291.9850000000001
4905,Sandy Hughes,uhuff@example.net,4445143997,Nicholaschester,Ohio,West,Small Business,2024-04-06,12810.03,9,1423.3366666666668
4906,Patrick Molina,fmiller@example.net,0019792073486233,Brianland,Alaska,Northeast,Corporate,2026-05-08,16728.22,7,2389.7457142857143
4907,Michelle Berger,melaniehenry@example.com,1569756447939706,Danielchester,Arizona,Northeast,Corporate,2025-01-07,27434.46,11,2494.041818181818
4908,Anthony Green,jason59@example.org,99037915425189,Carolinemouth,Vermont,Northeast,Consumer,2023-08-07,5563.89,6,927.315
4909,Brenda Bishop,allenchristopher@example.com,6094107562,Reedburgh,Maine,West,Corporate,2025-02-20,15598.439999999999,9,1733.1599999999999
4910,Dr. Karen Hernandez DDS,scottrobinson@example.com,764912216533630,Jonathanville,Kansas,Southwest,Consumer,2026-06-10,13230.529999999999,13,1017.7330769230769
4911,Daniel Hoover,victoriamccann@example.org,12915210494,Lake Linda,Ohio,West,Small Business,2024-02-21,8875.789999999999,5,1775.158
4912,April Rivera,elizabethgarner@example.org,6092733217,Limouth,New Hampshire,Midwest,Small Business,2024-11-24,23792.22,13,1830.1707692307693
4913,William Sellers,rebeccataylor@example.com,00141574841130233,Lake Vernon,Utah,Midwest,Small Business,2025-12-28,16762.82,11,1523.8927272727271
4914,Brett Cooper,richmondeddie@example.com,7993171567,Sanchezburgh,New Jersey,Midwest,Small Business,2024-02-14,24235.97,12,2019.6641666666667
4915,Patrick Camacho,williamsluis@example.net,7348902809,Hutchinsonborough,Nevada,Southwest,Corporate,2022-03-24,12647.76,6,2107.96
4916,John Bowman,charlesrogers@example.org,964606413367972,West Stacie,Colorado,Southeast,Small Business,2022-04-24,9169.25,6,1528.2083333333333
4917,Stephanie Johnson,tmoore@example.org,2376381783727,Troyville,Alaska,Midwest,Corporate,2022-09-17,21721.13,7,3103.0185714285717
4918,Miss Kristin Johnson DDS,mccarthysandra@example.com,5658708841,North Michaeltown,Georgia,Southeast,Corporate,2025-03-31,38360.22,12,3196.685
4919,Derek Davis,david89@example.org,17464796506378,Deanfort,Missouri,West,Corporate,2024-03-08,45853.19,14,3275.2278571428574
4920,Robert Mcbride MD,joshua62@example.com,43455041032934,West Michael,Utah,Northeast,Small Business,2024-07-17,28556.98,12,2379.7483333333334
4921,Juan Hall,hannah03@example.com,001681655354587710,Carrollmouth,Oregon,Southeast,Small Business,2022-01-03,16546.920000000002,9,1838.5466666666669
4922,Paul Mcneil,michael32@example.net,7893669012,Smithstad,South Dakota,Northeast,Small Business,2024-10-09,16015.81,9,1779.5344444444445
4923,John Sanders,melissa88@example.com,2979879593492,West Cindy,Arkansas,Southwest,Consumer,2025-09-09,13666.710000000001,11,1242.4281818181819
4924,Kenneth Flores,thompsonrebecca@example.org,0015649186367,Berrystad,Maine,Northeast,Small Business,2023-01-22,32919.31,11,2992.664545454545
4925,John Sellers,petersenaaron@example.com,19125412804895,South Brittanyshire,Texas,Southeast,Corporate,2024-04-07,19422.15,7,2774.592857142857
4926,Randy Morgan,gpeterson@example.org,00142830642043362,Chelseaport,Arizona,West,Small Business,2022-03-22,29714.77,11,2701.342727272727
4927,Stephanie Wilkerson,david07@example.net,38742032143555,North Gina,Nevada,Southwest,Corporate,2023-09-17,22669.92,7,3238.56
4928,Mr. Steven Fry Jr.,brian32@example.com,6728718098,Middletonborough,South Carolina,West,Consumer,2026-01-01,22352.059999999998,12,1862.6716666666664
4929,Joseph Callahan,jacksonrobert@example.com,3379629655,Jacquelineberg,Louisiana,Northeast,Small Business,2024-03-25,24271.18,12,2022.5983333333334
4930,James Baird,twright@example.com,00157823262499144,West Loriside,New York,Northeast,Small Business,2026-05-07,8781.04,6,1463.506666666667
4931,Randall Poole,pfisher@example.net,5575445923,Nealland,Pennsylvania,Southwest,Small Business,2025-10-14,13383.85,6,2230.641666666667
4932,Aaron Smith,millerbilly@example.com,9123895169,Romeroport,New Jersey,Northeast,Corporate,2021-09-25,6696.14,3,2232.0466666666666
4933,Angela Landry,karamckay@example.org,5683742328128,Kennethfurt,Oregon,Southwest,Small Business,2022-03-17,12840.56,10,1284.056
4934,Diane Chan,davidgray@example.net,7104714217181,Lake Katieport,California,Midwest,Corporate,2026-06-21,8420.810000000001,2,4210.405000000001
4935,Kayla Gibson,gthomas@example.org,7535068257,South Matthew,Ohio,Southeast,Small Business,2025-08-09,2502.8099999999995,4,625.7024999999999
4936,Terri Keller,danieljohnson@example.org,8425747999,Fostertown,Texas,Northeast,Consumer,2024-03-17,15924.65,15,1061.6433333333332
4937,Daniel Hodges,amberali@example.net,17088574430491,New Scottmouth,New York,Southwest,Corporate,2025-02-08,21647.71,9,2405.301111111111
4938,Alyssa King,newmanleah@example.com,4427784819,Mariaport,Michigan,Southeast,Corporate,2023-05-24,23410.0,6,3901.6666666666665
4939,Nicholas Jensen,kthompson@example.org,77979542025949,Fischerbury,Hawaii,Northeast,Consumer,2022-09-06,5550.09,7,792.87
4940,Aaron Lane,jmorgan@example.com,00152479420962577,West Molly,Indiana,Northeast,Corporate,2026-01-14,36401.55,11,3309.2318181818187
4941,Morgan Richardson,cbennett@example.com,491796637328886,Davidtown,Idaho,Midwest,Consumer,2024-10-26,20012.17,14,1429.4407142857142
4942,Eric Collins,jadetownsend@example.org,6245401472222,West Samanthaside,Wisconsin,Northeast,Small Business,2022-06-29,17262.24,7,2466.034285714286
4943,Holly Cannon,diana97@example.net,14136461857,Thompsonside,Massachusetts,Midwest,Small Business,2022-01-14,15325.220000000001,8,1915.6525000000001
4944,Diana Norton,davisjohn@example.com,0013918006538,Stanleystad,Hawaii,Southeast,Consumer,2023-11-07,7674.21,8,959.27625
4945,Kathleen Kennedy,michael00@example.com,001947516470341424,Samanthaville,Oregon,Southwest,Corporate,2024-04-11,14712.46,5,2942.4919999999997
4946,Erin Gomez,brenda83@example.org,0015907914331875,Smithburgh,Nebraska,Northeast,Corporate,2023-07-15,2851.79,2,1425.895
4947,Cathy Figueroa,kevinsmith@example.com,9479169568601,Aaronfort,New York,Southwest,Small Business,2023-09-25,21525.63,10,2152.563
4948,Erin Underwood,nsanchez@example.net,4264082300746,Bakerfurt,Connecticut,West,Consumer,2022-11-02,20253.41,18,1125.1894444444445
4949,Dr. Brittany Walton,ygutierrez@example.org,19828222615,Johnsonshire,South Dakota,Northeast,Consumer,2023-01-26,5801.93,5,1160.386
4950,Gwendolyn Garcia,friedmankimberly@example.net,70854323752319,New Robinburgh,Wyoming,Southwest,Consumer,2023-05-01,9178.77,9,1019.8633333333333
4951,Justin Lopez,emorgan@example.net,5192779805304,West Daleville,Oregon,Midwest,Small Business,2022-01-18,25962.079999999998,9,2884.6755555555555
4952,Gerald Rose,anguyen@example.com,2973603416672,Mathisfort,Wyoming,West,Corporate,2024-09-19,17027.260000000002,10,1702.726
4953,Michele Bowers,fmartinez@example.org,6858630713,Port Marvin,Arkansas,Southeast,Small Business,2025-06-15,16479.54,6,2746.59
4954,Valerie Jones,qhaynes@example.com,8723059380207,Sydneyfurt,Connecticut,Southeast,Small Business,2024-10-06,9499.5,3,3166.5
4955,Sandra Reed,aclark@example.com,28338470115489,Matthewside,Arkansas,West,Small Business,2021-12-20,16614.84,9,1846.0933333333332
4956,Eric Rose,ryan86@example.com,001809440522246288,Gregoryfort,Minnesota,West,Small Business,2026-06-19,8553.93,8,1069.24125
4957,Emily Sherman,walljennifer@example.net,001960313742870118,South Codychester,Oregon,Southeast,Consumer,2022-07-28,7677.13,8,959.64125
4958,Amber Green,peterduarte@example.com,6733298187,Lewisberg,New Jersey,West,Consumer,2024-12-18,13104.289999999999,10,1310.4289999999999
4959,Renee Parrish,shafferbobby@example.net,2403409731,West Andreaport,Wisconsin,Northeast,Consumer,2023-01-11,9660.94,13,743.1492307692308
4960,Randy Williams,bryanweber@example.org,434812074113284,Dennistown,Pennsylvania,Midwest,Small Business,2022-05-14,9669.119999999999,6,1611.5199999999998
4961,James Hodge,mayobetty@example.org,75374813404854,Lake Eugenemouth,California,Southeast,Small Business,2026-04-10,10775.32,7,1539.3314285714284
4962,William Johnson,nicholas14@example.com,4698691591404,Vegamouth,Arizona,Midwest,Consumer,2023-11-26,3693.0,6,615.5
4963,Donald Taylor,calvinjones@example.org,001319896432788128,West Michaelstad,Rhode Island,Northeast,Small Business,2021-11-05,15287.77,5,3057.554
4964,Kelly Wilson,oscar74@example.com,0018858984107,New Carolinechester,North Dakota,West,Small Business,2025-01-10,13664.64,8,1708.08
4965,Nancy Contreras,kdelgado@example.org,56559569065275,Mejiamouth,Mississippi,Midwest,Small Business,2021-10-31,25473.45,11,2315.768181818182
4966,Kimberly Reyes MD,mdowns@example.org,91040171250660,Cookfort,Minnesota,West,Corporate,2024-06-04,28133.95,11,2557.6318181818183
4967,Connie Reid,collinsrebecca@example.net,541651425621909,Eddiefurt,Utah,Northeast,Corporate,2026-05-01,30787.05,8,3848.38125
4968,Megan Boyer,david82@example.com,21321750908006,Barryburgh,Vermont,Northeast,Corporate,2021-12-15,33585.97,10,3358.597
4969,David Lopez,marymorgan@example.com,7066509409489,Munozfurt,Maryland,Southwest,Corporate,2023-09-15,17651.46,11,1604.6781818181817
4970,Crystal Kline,brendanwalker@example.org,189245191756431,Paigeburgh,Indiana,Midwest,Consumer,2022-12-19,19001.22,17,1117.7188235294118
4971,Diana Macdonald,cervantesjennifer@example.net,5635924649,West Carol,Hawaii,West,Corporate,2026-01-22,44881.51,12,3740.1258333333335
4972,Kimberly Ellis,wilsonaaron@example.com,3879809713,Toddshire,California,Southwest,Corporate,2025-08-09,27904.89,12,2325.4075
4973,Leonard Johnson,tjones@example.com,8738269879,Biancaburgh,Missouri,West,Consumer,2023-02-01,18471.77,14,1319.412142857143
4974,Dawn Mccann,robert44@example.com,3286875800,Tammymouth,Nevada,Southeast,Consumer,2024-09-11,6195.34,7,885.0485714285714
4975,Joseph Ray,wburke@example.org,548701985894490,Hernandezside,Michigan,Midwest,Corporate,2022-05-14,13928.45,4,3482.1125
4976,Joshua Hernandez,nday@example.net,7357273433472,Abbottton,Wisconsin,West,Corporate,2022-12-29,32221.289999999997,10,3222.129
4977,Adam Smith,baileyalicia@example.org,753247174444912,Krystalchester,Washington,Midwest,Consumer,2026-07-17,10532.0,11,957.4545454545455
4978,Diane Martinez,ymartinez@example.org,0014444254060437,Port Sethland,New Mexico,Southwest,Consumer,2021-12-28,12109.970000000001,10,1210.997
4979,Leslie Williams,barbara06@example.com,2922566734909,Katherinefort,Pennsylvania,Midwest,Consumer,2025-03-30,9706.58,12,808.8816666666667
4980,Amy Alvarado,eroth@example.com,9818767499767,Lake Kyleborough,Montana,West,Consumer,2022-12-30,16772.0,14,1198.0
4981,Tyler Sanchez,joelmitchell@example.net,0018207914489,Wilsonhaven,Wisconsin,Southeast,Small Business,2026-04-17,14358.14,8,1794.7675
4982,Cameron Gallegos,cory87@example.org,8857584652,West Annaville,West Virginia,Southwest,Consumer,2023-01-12,8621.3,9,957.9222222222221
4983,Austin Mcclain,jenna72@example.org,5353308071,North Maria,Louisiana,Southeast,Consumer,2025-10-15,25197.64,16,1574.8525
4984,William Delgado,andrewlloyd@example.org,7287250150,Aguilarborough,New Mexico,Southeast,Corporate,2023-09-04,21974.32,8,2746.79
4985,Abigail Chavez,kiaramiller@example.net,2617286351614,Robertport,Washington,Midwest,Consumer,2025-06-08,9105.53,6,1517.5883333333334
4986,Kylie Velez,nicolewiley@example.com,4555355396977,Port Heather,Maine,Northeast,Consumer,2025-02-10,9024.61,10,902.461
4987,Kayla Lopez,mary70@example.org,8532946895,Reginaside,New Hampshire,Southwest,Corporate,2021-12-13,26374.809999999998,14,1883.9149999999997
4988,Eric Krause,anthony08@example.org,9644876150,Wesleyfort,New Mexico,Northeast,Small Business,2025-06-18,23832.5,13,1833.2692307692307
4989,Mary Mitchell,bridgethenderson@example.net,6707311813091,West Faithborough,Alabama,Midwest,Corporate,2023-01-10,8846.02,5,1769.2040000000002
4990,Andrea Cohen,wbishop@example.net,46164535905504,Millerside,Utah,Southeast,Consumer,2024-11-11,5894.780000000001,7,842.1114285714286
4991,Michael Sullivan,paulcarey@example.com,6665723747,South Donald,New York,Southwest,Consumer,2024-02-18,15260.59,14,1090.0421428571428
4992,Jack Moran,martinjennifer@example.org,156524883591596,Samuelside,New Jersey,Midwest,Consumer,2021-08-13,9759.12,10,975.912
4993,Michael Ortega,murphymary@example.org,40350054830305,South James,Montana,Midwest,Small Business,2021-11-15,16452.88,9,1828.097777777778
4994,Elizabeth Allen,dburns@example.org,13514418481243,Nguyenstad,Tennessee,Southeast,Consumer,2023-01-02,2424.04,5,484.808
4995,Jeffrey Thornton,meganhendricks@example.net,60656612987987,New Michael,Minnesota,West,Small Business,2023-10-26,20594.63,11,1872.239090909091
4996,Stacy Howell,mark79@example.com,714994680104674,Jonesville,Tennessee,Southwest,Consumer,2024-06-03,14044.300000000001,13,1080.3307692307694
4997,Dale Brown,justinboyd@example.com,12665388815,Gallaghermouth,Washington,Southwest,Small Business,2024-06-16,26633.98,12,2219.4983333333334
4998,David Rice,sonya43@example.org,9566662422,Port Crystalfurt,Vermont,Northeast,Consumer,2025-06-09,6126.22,8,765.7775
4999,Andrea Key,yolandapowers@example.com,954822242501349,East Devin,Missouri,Northeast,Consumer,2022-06-13,6373.12,6,1062.1866666666667
5000,Robert English,michellewaters@example.net,67995030510509,Moorestad,Maryland,Southwest,Corporate,2025-06-13,37219.14,13,2863.0107692307693
5001,Samuel Nielsen,christinaholmes@example.org,2204414591,Chaneyside,South Dakota,Northeast,Consumer,2025-02-14,18021.06,12,1501.755
5002,Mr. Eric Clark,shahchloe@example.com,3895069683,Lake Brendahaven,New Hampshire,Northeast,Corporate,2024-12-05,16836.29,7,2405.184285714286
5003,Sandra Park,sarahmoore@example.org,6015723739,Crystalville,Washington,Northeast,Corporate,2024-03-20,12738.769999999999,8,1592.3462499999998
5004,Trevor Oneal,melissa52@example.net,001601382271090554,Danielfort,Oregon,West,Small Business,2022-05-15,19199.5,9,2133.277777777778
5005,Casey Hanson,murphyjessica@example.com,2039349966,Ricardoburgh,Michigan,Southwest,Consumer,2024-02-19,10739.45,10,1073.9450000000002
5006,Austin Smith,morrislaura@example.org,15043599278938,Bruceburgh,Tennessee,Northeast,Small Business,2026-06-03,19143.62,13,1472.5861538461538
5007,Sharon Wyatt,alyssa41@example.org,4678965243,Melanieborough,Maine,Northeast,Small Business,2026-06-03,22893.3,10,2289.33
5008,Eric Dalton,joshuahoffman@example.com,5216226112,Blackburnshire,Alaska,Northeast,Corporate,2026-04-18,13602.0,7,1943.142857142857
5009,Dawn Carpenter,josephbruce@example.org,0016344862977347,Aaronborough,Nevada,Southwest,Corporate,2021-12-10,28549.61,8,3568.70125
5010,Joseph Allen,lynnrivera@example.org,8266577607,Mcknightborough,Illinois,Northeast,Small Business,2021-08-04,14535.26,7,2076.4657142857145
5011,Brent Walker,christian94@example.org,17879026865,New Nancyfort,Maine,Southwest,Consumer,2023-01-21,9914.42,9,1101.6022222222223
5012,Jamie Roberts,birdmichael@example.org,472747548892061,East Kelly,New Hampshire,West,Small Business,2025-01-19,21383.65,10,2138.3650000000002
5013,Thomas Fitzpatrick,michael64@example.com,9712726788,Mackmouth,Arkansas,West,Consumer,2023-02-07,9581.27,9,1064.5855555555556
5014,Richard Gilbert,pattersonroy@example.net,0014742768574110,Millerhaven,Kansas,Southwest,Corporate,2025-05-26,17539.739999999998,7,2505.6771428571424
5015,Jessica Warren,nathanielharris@example.org,153722578409026,North Emilyland,Kansas,Southwest,Corporate,2022-08-03,37139.07,10,3713.907
5016,Katherine Bowers,andrewsrobyn@example.org,001301942431634089,Marioville,North Carolina,West,Small Business,2023-12-16,14355.31,11,1305.0281818181818
5017,Mandy Mathews,reneedavis@example.com,2847123804272,Lake Jennyland,South Dakota,Northeast,Corporate,2023-05-11,17886.7,6,2981.116666666667
5018,Darrell Herman,bennettkrista@example.org,443251536922115,South Sharon,North Carolina,Northeast,Corporate,2022-12-06,16109.189999999999,7,2301.312857142857
5019,Edward Chandler,obrienthomas@example.com,1351698442584275,North Timothyland,Massachusetts,West,Corporate,2021-12-15,27005.04,14,1928.9314285714286
5020,Kelly Shaw,vanessa66@example.org,962838534021873,West Albert,Florida,West,Consumer,2024-06-13,23419.38,15,1561.2920000000001
5021,Richard Harrington,christophermitchell@example.org,2143532158,Amyborough,Idaho,Northeast,Consumer,2022-10-16,7304.66,8,913.0825
5022,Taylor Mendez,gregory09@example.org,62051335775016,Aguilarshire,Washington,Northeast,Small Business,2021-10-21,11395.869999999999,5,2279.174
5023,Jennifer Wise,jameswright@example.org,4879312807,Port Kathrynchester,Ohio,Northeast,Small Business,2025-03-08,20502.21,11,1863.8372727272726
5024,Anthony Hernandez,fjones@example.org,001644245505617056,Salasburgh,North Carolina,Southeast,Small Business,2025-07-18,3884.81,3,1294.9366666666667
5025,Amanda Decker,robertsteele@example.org,9606130964678,East Justin,Louisiana,Southeast,Small Business,2025-01-31,21952.309999999998,6,3658.718333333333
5026,Daniel Hicks,lchan@example.net,9817187508167,East Jamesview,Massachusetts,West,Corporate,2025-07-07,17798.879999999997,6,2966.4799999999996
5027,Nicole Nguyen,jacquelinemartin@example.org,13193981385255,Craigton,New Hampshire,Midwest,Corporate,2026-03-22,39470.57,12,3289.2141666666666
5028,John West,davidsanchez@example.net,3154164920104,North Josephview,New York,Southwest,Small Business,2025-05-29,36881.76,17,2169.515294117647
5029,Christina Rogers,mercermark@example.org,0012332427105,Martinezland,Illinois,West,Corporate,2023-06-14,10138.98,5,2027.7959999999998
5030,Max Henry,ethan31@example.com,3253404365,East Wayne,New Jersey,Southeast,Consumer,2024-11-04,6829.95,7,975.7071428571428
5031,Alexander King,veronica67@example.com,001491285438115074,West Christopherside,Pennsylvania,Southeast,Consumer,2021-09-23,11170.210000000001,10,1117.0210000000002
5032,Thomas Joseph,pyoung@example.com,7638398583407,Wilsonbury,Wisconsin,Northeast,Consumer,2023-08-25,16663.63,16,1041.476875
5033,Kaitlyn Dickerson,jacksullivan@example.org,4423928614,Fryeburgh,South Carolina,Midwest,Small Business,2024-12-11,16728.54,7,2389.7914285714287
5034,Laurie Miller,jane02@example.net,18707337363,Lake Jessica,Minnesota,Southwest,Small Business,2026-04-13,3484.61,3,1161.5366666666666
5035,Suzanne Oliver,mwilliams@example.org,4095440368419,Jamesstad,Nevada,Midwest,Corporate,2026-01-20,19406.81,7,2772.401428571429
5036,Michael Guerra,orivera@example.org,803877765850336,Jamieside,Louisiana,West,Small Business,2024-11-04,17421.88,10,1742.188
5037,Jessica Mccoy,ellenmorgan@example.com,9853304188,Port Eileenton,Idaho,Southeast,Consumer,2022-11-30,19528.67,18,1084.926111111111
5038,Cheryl Lawrence,chrisreed@example.com,0012038074272288,South Sierrashire,Illinois,Southwest,Corporate,2022-07-19,21382.16,10,2138.216
5039,Calvin Clark,alexander38@example.com,12275609398,Bonniehaven,Massachusetts,West,Corporate,2024-02-23,15243.88,7,2177.697142857143
5040,Joel Knox,tonya71@example.com,2276322243,Anntown,Wisconsin,Midwest,Corporate,2025-07-10,19348.97,7,2764.1385714285716
5041,Mrs. Susan Boyd DDS,jimmy94@example.com,581984784993688,Martinchester,Mississippi,Northeast,Small Business,2026-02-26,19478.04,9,2164.226666666667
5042,Jonathan Green,brendavasquez@example.net,7396027094,Jessicaville,Kentucky,West,Small Business,2026-05-18,19636.75,11,1785.159090909091
5043,Jonathan Wise,tlozano@example.org,3404495583,South Lauren,Indiana,Southeast,Consumer,2024-08-12,10452.539999999999,11,950.230909090909
5044,Donald Vasquez,christina09@example.com,2162593153,Port Crystalside,Washington,Southeast,Small Business,2021-09-11,17982.1,9,1998.011111111111
5045,Kevin Harrison,cbailey@example.org,0019977462942921,East Jacquelineton,Delaware,West,Consumer,2021-12-18,7724.23,10,772.423
5046,Stacy Adams,hernandezjade@example.com,00125357326377343,Kellyview,Illinois,Southwest,Corporate,2022-08-18,14315.48,5,2863.096
5047,Hailey Serrano,justin37@example.org,79524595961144,South Aaronton,Hawaii,Southeast,Consumer,2024-01-03,16497.06,14,1178.3614285714286
5048,Janice Henderson,msmith@example.org,18779056452,West Claudia,Wyoming,Southeast,Consumer,2022-03-05,13404.33,13,1031.1023076923077
5049,Debra Sanchez,cameronlee@example.net,4777345130,Taylorton,North Dakota,Midwest,Consumer,2026-04-03,14925.96,14,1066.1399999999999
5050,Daniel Montgomery,natalie40@example.net,22779468495330,South Andreaberg,Montana,Southwest,Small Business,2022-09-15,20257.8,10,2025.78
5051,Gregory Sanchez,tylerbender@example.com,3574636018728,Garciamouth,New Jersey,Southwest,Small Business,2025-11-19,20580.93,8,2572.61625
5052,Lisa Ramirez,rosslisa@example.com,3784503894499,Farleyton,Georgia,Midwest,Small Business,2025-05-22,27534.64,15,1835.6426666666666
5053,Michael Diaz,edward27@example.org,13516861957,West Stevenview,Massachusetts,West,Corporate,2023-05-26,22540.23,8,2817.52875
5054,Brandon Anderson,zavaladerrick@example.org,4516751359,Lloydside,Connecticut,West,Corporate,2022-10-12,12382.68,7,1768.9542857142858
5055,Lauren Cantrell,murphygabrielle@example.net,9788428948,Wendystad,Oklahoma,Southwest,Corporate,2026-02-01,26608.510000000002,10,2660.851
5056,David Price II,jonesmichael@example.com,23086570326198,Hallfurt,Missouri,Southeast,Consumer,2023-01-08,8997.73,10,899.7729999999999
5057,Jason George,karenjohnson@example.org,6296812489,West Jeremymouth,Kansas,Southwest,Consumer,2024-06-14,7988.37,7,1141.1957142857143
5058,Matthew Davies,laura67@example.org,15539874644113,South Beverly,Connecticut,Southwest,Consumer,2024-12-05,12619.93,11,1147.2663636363636
5059,Jackie Fleming,david17@example.org,120890686403563,Mullenshire,Georgia,Northeast,Small Business,2024-11-30,24288.73,11,2208.066363636364
5060,Pam Bond,tbrooks@example.com,5864306315,North Kristinashire,New Jersey,Southeast,Small Business,2026-02-04,22175.04,9,2463.8933333333334
5061,Morgan Lane,elizabeth48@example.net,425493632805257,New Lawrence,Wyoming,Southeast,Corporate,2022-10-16,21285.92,7,3040.845714285714
5062,Kimberly Franklin,maria33@example.com,0019624877127,East Kathleen,Illinois,West,Consumer,2022-10-17,15552.57,9,1728.0633333333333
5063,Nichole Ryan,wmullins@example.com,59970210745414,Lake Scottport,Nevada,Southeast,Corporate,2022-05-31,21575.800000000003,8,2696.9750000000004
5064,Mr. Thomas Bates,feliciabrown@example.org,25892610566283,East Zachary,Kentucky,Midwest,Small Business,2022-08-14,15059.0,11,1369.0
5065,Dennis Shelton,imiller@example.org,5283225282151,Port Jorgeport,Georgia,Southwest,Consumer,2023-11-13,18277.48,15,1218.4986666666666
5066,Heather Robinson,nelsonjonathon@example.com,990234467212489,South Sarahville,Maine,Southwest,Consumer,2022-09-29,12357.9,14,882.7071428571428
5067,Lindsay Jones,tduncan@example.net,154891204319809,Michelleside,North Dakota,Northeast,Corporate,2025-12-23,23956.18,8,2994.5225
5068,Thomas Hopkins,mdelgado@example.com,5809242990,East Mary,Idaho,Northeast,Consumer,2023-03-15,14270.14,12,1189.1783333333333
5069,Robert Fischer,valeriematthews@example.net,9525652550872,Caseyhaven,West Virginia,Midwest,Consumer,2022-01-23,6980.990000000001,7,997.2842857142858
5070,Robert Miller,bonniethompson@example.net,7757552159783,Aaronfurt,Indiana,West,Consumer,2023-10-21,15414.81,15,1027.654
5071,Manuel Williamson,calvin39@example.org,0012389138022,Kristenborough,Georgia,Southeast,Corporate,2023-09-26,14792.01,4,3698.0025
5072,Harold Byrd,turneramber@example.org,2899119122,South Shelbyhaven,Indiana,Southwest,Consumer,2025-05-16,12284.11,11,1116.7372727272727
5073,Jason Franco,qtaylor@example.com,69382228074022,Jasminechester,Ohio,West,Corporate,2022-11-20,14228.07,7,2032.5814285714284
5074,Deborah Bradley,amy84@example.com,4988384970025,Floresmouth,Kansas,Northeast,Consumer,2022-02-20,6767.15,9,751.9055555555556
5075,Felicia Fitzgerald,saraweeks@example.com,3336619368,Lisashire,Connecticut,Southeast,Consumer,2021-12-07,20970.48,15,1398.032
5076,David Douglas,lmiller@example.org,85133453404822,Michaeltown,Oregon,Midwest,Consumer,2022-03-15,10337.25,10,1033.725
5077,Mr. Brian Thompson DDS,rose37@example.org,5155716216,Leonton,North Carolina,Southeast,Corporate,2025-07-11,13202.800000000001,3,4400.933333333333
5078,Melissa Lindsey,danielfletcher@example.org,96655202961792,Garciaberg,Vermont,Southeast,Corporate,2026-03-18,12351.51,10,1235.151
5079,Lawrence Wilson,antoniosanchez@example.net,5229918546,Lisamouth,West Virginia,West,Consumer,2025-06-26,10610.69,8,1326.33625
5080,Joel Merritt,ruthmiller@example.net,8072448627012,Rodriguezbury,Montana,Southeast,Consumer,2024-11-03,14793.79,9,1643.7544444444445
5081,Holly Kelly,egomez@example.net,204436253283257,Port Dominique,Nevada,Northeast,Consumer,2025-10-22,20855.71,15,1390.3806666666667
5082,Cheryl Kelley,jenkinsedward@example.net,398557562927211,West Kevinhaven,Virginia,Midwest,Consumer,2024-06-30,8964.68,7,1280.6685714285716
5083,Jennifer Hill,turnerdavid@example.org,3484339461,Lake Elizabethshire,Montana,Northeast,Small Business,2021-10-07,16840.38,9,1871.1533333333334
5084,Vanessa Jones,brownlaura@example.org,17934206087,East Darryl,Maryland,Southeast,Corporate,2023-02-06,18484.14,8,2310.5175
5085,Ruben Jones,glovermelissa@example.net,35488197599385,New Tamara,Missouri,Northeast,Corporate,2021-10-05,19993.2,8,2499.15
5086,Taylor Massey,hammondjennifer@example.org,7104558587833,West Reginastad,Virginia,Southeast,Corporate,2022-02-11,28645.3,11,2604.1181818181817
5087,Brian Carr,iclark@example.com,8319975290,Burgesstown,Delaware,Southwest,Consumer,2024-11-16,19943.5,13,1534.1153846153845
